"imdb_url_id","movie_id","ten_star","nine_star","eight_star","seven_star","six_star","five_star","four_star","three_star","two_star","one_star" "tt0000001","1","183","37","114","227","419","328","141","66","67","74"
"tt0001237","1237","2","0","1","2","4","8","6","4","0","4"
"tt0001240","1240","0","0","0","0","2","5","0","0","2","2"
"tt0001241","1241","0","0","1","2","0","2","0","1","1","2"
"tt0001242","1242","3","0","1","1","1","2","0","1","0","2"
"tt0001245","1245","3","0","1","6","9","20","3","1","0","1"
"tt0001253","1253","1","0","0","0","2","1","0","0","0","2"
"tt0001254","1254","0","0","0","1","0","2","1","0","0","2"
"tt0001256","1256","16","16","25","84","161","84","35","27","6","5"
"tt0001258","1258","4","2","3","15","22","28","8","1","1","2"
"tt0001262","1262","1","1","0","1","1","2","1","2","0","1"
"tt0001264","1264","12","1","1","17","1","7","2","1","0","3"
"tt0001265","1265","26","13","66","128","122","56","24","13","3","6"
"tt0001277","1277","0","0","1","1","1","5","1","1","1","1"
"tt0001280","1280","0","0","2","1","4","3","2","2","2","1"
"tt0001282","1282","5","0","1","3","3","2","0","0","1","0"
"tt0001283","1283","3","0","0","1","2","3","0","0","0","1"
"tt0001284","1284","1","0","0","3","6","10","5","0","1","1"
"tt0001285","1285","4","1","0","3","4","4","7","1","1","4"
"tt0001292","1292","2","0","1","1","8","12","7","5","0","2"
"tt0001294","1294","2","0","0","0","3","0","1","0","0","1"
"tt0001299","1299","1","0","0","0","0","4","0","0","1","2"
"tt0001303","1303","3","0","0","0","0","2","0","0","0","2"
"tt0001306","1306","0","0","0","1","1","1","1","0","1","1"
"tt0001307","1307","1","0","0","0","2","2","0","0","0","1"
"tt0001310","1310","1","0","0","2","1","4","1","1","1","0"
"tt0001314","1314","6","3","8","22","49","35","7","3","1","6"
"tt0001315","1315","2","0","2","0","3","4","0","0","0","1"
"tt0001321","1321","1","0","3","1","5","9","3","6","0","1"
"tt0001326","1326","2","0","1","6","9","15","2","1","0","1"
"tt0001330","1330","3","1","1","0","6","6","1","0","0","1"
"tt0001332","1332","1","0","0","2","3","3","1","1","1","0"
"tt0001333","1333","3","0","2","1","5","8","6","2","0","1"
"tt0001337","1337","5","0","0","5","6","7","3","3","0","2"
"tt0001338","1338","0","1","0","2","0","1","0","0","2","0"
"tt0001340","1340","1","1","0","9","16","26","16","4","0","2"
"tt0001351","1351","2","1","4","10","12","7","4","0","0","1"
"tt0001358","1358","0","1","0","1","1","3","2","3","2","1"
"tt0001370","1370","0","2","2","1","1","2","1","1","1","2"
"tt0001371","1371","19","10","29","53","123","66","22","15","7","5"
"tt0001377","1377","1","1","1","2","2","2","4","3","1","2"
"tt0001378","1378","7","5","14","52","52","32","9","5","3","7"
"tt0001380","1380","0","0","0","0","0","1","2","1","1","1"
"tt0001381","1381","1","2","3","1","5","1","1","5","1","1"
"tt0001385","1385","3","0","1","5","10","12","4","1","1","2"
"tt0001386","1386","0","0","0","1","2","2","0","0","1","1"
"tt0001387","1387","2","0","0","2","5","2","2","0","0","1"
"tt0001388","1388","4","0","1","11","16","20","6","2","0","2"
"tt0001396","1396","0","0","0","0","1","0","2","1","0","3"
"tt0001400","1400","2","0","0","0","5","0","0","0","1","1"
"tt0001401","1401","3","0","0","3","2","2","3","1","0","1"
"tt0001407","1407","1","0","2","0","0","3","0","0","0","1"
"tt0001410","1410","0","0","0","1","2","1","0","0","0","3"
"tt0001414","1414","9","1","0","6","6","4","1","1","1","3"
"tt0001423","1423","0","0","0","0","2","2","1","3","1","0"
"tt0001428","1428","3","0","0","3","5","13","2","5","2","1"
"tt0001431","1431","29","28","75","173","182","78","31","15","10","6"
"tt0001432","1432","1","0","1","0","3","5","0","2","1","0"
"tt0001433","1433","1","0","1","0","3","5","0","2","1","0"
"tt0001439","1439","7","9","17","35","72","41","18","6","3","4"
"tt0001440","1440","0","1","2","0","2","1","0","0","2","2"
"tt0001443","1443","0","0","2","0","2","0","0","0","0","2"
"tt0001444","1444","0","0","0","0","2","1","6","2","7","1"
"tt0001446","1446","0","0","0","5","0","0","0","0","0","2"
"tt0001452","1452","7","1","6","18","51","34","23","3","3","9"
"tt0001454","1454","3","0","0","1","1","5","0","4","0","1"
"tt0001456","1456","5","0","0","0","3","0","0","0","0","0"
"tt0001458","1458","9","4","17","16","40","33","8","4","2","2"
"tt0001459","1459","3","1","2","4","6","13","5","2","0","3"
"tt0001460","1460","0","0","0","1","0","0","1","1","2","2"
"tt0001461","1461","3","0","1","1","1","4","2","1","0","0"
"tt0001463","1463","79","34","98","202","403","248","174","59","23","39"
"tt0001469","1469","7","2","5","12","21","14","5","3","1","5"
"tt0001475","1475","8","0","1","0","0","1","0","0","1","2"
"tt0001481","1481","1","0","1","3","0","2","0","3","0","0"
"tt0001482","1482","3","0","1","5","3","7","1","0","2","5"
"tt0001488","1488","18","17","40","103","123","48","27","8","4","4"
"tt0001490","1490","0","0","0","2","1","5","3","1","0","1"
"tt0001496","1496","1","0","0","1","8","7","7","5","3","4"
"tt0001497","1497","3","0","0","0","0","0","1","1","1","0"
"tt0001498","1498","4","0","0","0","0","1","0","0","0","1"
"tt0001499","1499","15","2","13","46","76","53","25","15","6","13"
"tt0001500","1500","0","0","1","0","2","2","1","0","0","0"
"tt0001508","1508","1","0","2","2","1","3","0","0","0","4"
"tt0001510","1510","4","0","1","3","4","7","3","2","0","4"
"tt0001517","1517","1","1","4","2","0","2","0","0","0","4"
"tt0001518","1518","0","0","1","0","2","4","0","0","0","0"
"tt0001519","1519","2","0","0","3","3","7","2","2","1","1"
"tt0001527","1527","329","409","761","562","248","85","43","21","13","36"
"tt0001529","1529","1","0","1","0","0","2","3","3","0","1"
"tt0001530","1530","3","0","0","1","0","2","1","0","1","1"
"tt0001531","1531","0","0","0","3","0","0","2","0","1","1"
"tt0001532","1532","0","0","0","2","0","0","3","1","0","1"
"tt0001542","1542","1","0","1","0","0","2","0","0","0","5"
"tt0001544","1544","41","18","38","103","169","72","37","16","9","16"
"tt0001545","1545","15","3","6","27","24","10","8","3","2","2"
"tt0001550","1550","1","0","2","4","10","12","4","3","0","0"
"tt0001551","1551","2","0","3","6","17","39","9","5","1","3"
"tt0001552","1552","2","0","0","2","1","3","1","0","0","4"
"tt0001557","1557","4","0","2","9","6","15","12","3","1","8"
"tt0001560","1560","0","0","0","0","2","3","3","1","1","1"
"tt0001563","1563","0","1","0","6","11","9","3","0","0","0"
"tt0001564","1564","1","0","1","0","0","2","0","0","1","3"
"tt0001571","1571","1","0","1","0","0","2","0","0","0","3"
"tt0001577","1577","1","0","1","0","0","2","0","0","0","3"
"tt0001582","1582","1","0","1","0","0","3","1","0","0","3"
"tt0001583","1583","1","0","3","0","0","3","1","0","1","1"
"tt0001586","1586","0","0","1","1","0","0","1","0","1","2"
"tt0001587","1587","1","1","0","0","0","1","5","3","2","2"
"tt0001588","1588","9","2","6","19","38","35","17","8","3","4"
"tt0001593","1593","15","16","33","71","83","37","17","7","6","11"
"tt0001594","1594","11","21","32","62","73","31","13","6","3","9"
"tt0001598","1598","2","1","2","0","3","2","0","0","0","3"
"tt0001607","1607","5","2","2","1","11","9","1","1","1","4"
"tt0001613","1613","10","4","4","7","32","29","11","7","3","7"
"tt0001614","1614","1","0","2","3","6","2","0","0","2","0"
"tt0001615","1615","2","0","1","0","0","6","1","0","0","3"
"tt0001618","1618","0","1","0","1","2","1","0","0","0","0"
"tt0001624","1624","1","0","2","2","4","14","5","2","1","3"
"tt0001630","1630","0","2","1","4","2","4","2","0","1","1"
"tt0001632","1632","11","2","3","4","3","7","1","0","0","7"
"tt0001642","1642","1","0","2","1","5","10","7","2","0","0"
"tt0001654","1654","1","0","2","2","4","11","2","0","0","1"
"tt0001655","1655","0","0","0","0","2","1","4","0","1","1"
"tt0001658","1658","2","0","1","1","2","1","0","3","0","2"
"tt0001659","1659","1","0","2","3","2","0","0","0","0","1"
"tt0001660","1660","5","3","18","25","44","39","25","7","1","3"
"tt0001668","1668","7","0","0","0","0","1","1","3","0","12"
"tt0001671","1671","1","0","0","4","3","7","1","1","2","1"
"tt0001680","1680","11","6","22","56","126","150","63","31","23","24"
"tt0001681","1681","7","2","9","9","54","62","33","18","7","16"
"tt0001685","1685","1","0","0","0","1","3","0","0","0","1"
"tt0001692","1692","0","1","0","1","3","0","0","0","1","1"
"tt0001693","1693","2","3","1","3","2","0","1","0","0","1"
"tt0001695","1695","2","0","3","3","3","13","2","11","2","2"
"tt0001696","1696","0","0","0","0","0","4","0","0","0","2"
"tt0001701","1701","2","0","0","8","5","15","16","9","2","2"
"tt0001706","1706","1","0","0","1","0","1","0","0","2","1"
"tt0001709","1709","3","0","0","4","3","7","1","2","0","1"
"tt0001715","1715","0","0","0","0","1","2","0","1","0","3"
"tt0001717","1717","0","0","0","0","1","2","3","5","2","1"
"tt0001722","1722","0","0","0","0","0","4","0","0","0","2"
"tt0001724","1724","4","4","15","36","71","57","20","4","2","3"
"tt0001728","1728","2","1","1","0","0","1","1","0","0","0"
"tt0001732","1732","4","0","0","1","1","0","0","0","2","0"
"tt0001733","1733","1","0","0","2","0","7","2","0","0","1"
"tt0001737","1737","139","122","358","462","232","97","46","22","11","23"
"tt0001738","1738","8","0","2","2","5","3","1","0","0","1"
"tt0001740","1740","42","33","124","372","291","107","34","18","8","10"
"tt0001741","1741","1","0","0","0","2","5","0","0","0","4"
"tt0001742","1742","0","1","0","1","2","2","0","0","0","1"
"tt0001747","1747","0","0","0","4","3","0","1","2","0","2"
"tt0001753","1753","1","0","0","0","1","5","0","0","0","1"
"tt0001761","1761","1","0","0","1","1","0","0","0","0","3"
"tt0001762","1762","2","1","1","2","9","14","15","8","2","1"
"tt0001769","1769","2","1","3","5","7","16","4","3","2","3"
"tt0001771","1771","4","0","4","15","35","44","7","8","3","0"
"tt0001772","1772","0","0","0","1","3","2","1","0","0","0"
"tt0001776","1776","14","12","28","38","37","21","7","1","2","4"
"tt0001777","1777","1","0","0","0","1","2","1","0","1","0"
"tt0001779","1779","4","1","0","0","1","0","0","2","1","0"
"tt0001787","1787","4","0","0","0","1","1","0","0","0","0"
"tt0001789","1789","8","14","30","47","75","27","9","5","3","6"
"tt0001790","1790","2","0","2","7","2","2","1","0","0","3"
"tt0001799","1799","0","0","0","2","0","3","2","1","0","0"
"tt0001803","1803","1","0","0","0","0","1","1","2","1","1"
"tt0001812","1812","2","0","0","0","1","0","0","0","1","1"
"tt0001815","1815","1","1","2","6","3","1","0","0","0","0"
"tt0001817","1817","5","0","1","9","12","24","7","4","1","4"
"tt0001832","1832","3","0","1","8","10","9","5","2","0","3"
"tt0001840","1840","1","0","1","3","4","10","4","1","0","2"
"tt0001845","1845","0","1","0","0","2","2","0","1","1","0"
"tt0001848","1848","0","0","0","2","5","5","9","4","4","0"
"tt0001852","1852","0","1","0","0","1","1","1","0","2","1"
"tt0001856","1856","2","0","0","1","5","9","8","4","1","2"
"tt0001857","1857","6","6","11","36","51","39","18","10","3","6"
"tt0001862","1862","2","0","3","1","8","6","5","4","1","0"
"tt0001865","1865","4","0","4","6","9","11","4","0","2","1"
"tt0001868","1868","0","0","0","1","3","3","0","1","0","0"
"tt0001871","1871","2","1","2","0","4","9","11","4","0","4"
"tt0001872","1872","9","0","2","3","1","3","0","1","0","2"
"tt0001874","1874","4","0","0","1","0","1","0","0","1","0"
"tt0001877","1877","1","1","4","6","10","15","7","4","1","3"
"tt0001889","1889","0","1","0","0","0","2","2","0","2","1"
"tt0001892","1892","6","6","17","44","50","35","16","5","6","4"
"tt0001896","1896","3","0","2","6","7","17","5","6","3","1"
"tt0001910","1910","3","0","3","6","11","16","5","2","2","2"
"tt0001911","1911","2","0","0","0","1","1","0","0","1","2"
"tt0001913","1913","7","6","8","34","43","45","14","11","8","7"
"tt0001915","1915","9","0","8","11","24","18","7","4","1","6"
"tt0001923","1923","5","1","1","3","4","0","0","0","1","1"
"tt0001924","1924","0","0","0","2","2","0","0","0","0","2"
"tt0001925","1925","1","0","0","2","5","10","3","2","0","1"
"tt0001926","1926","1","1","0","0","0","0","1","0","1","2"
"tt0001927","1927","0","0","1","2","0","0","0","0","1","2"
"tt0001928","1928","2","0","0","1","7","9","10","6","1","2"
"tt0001941","1941","2","0","3","7","8","26","12","2","4","1"
"tt0001949","1949","2","0","0","4","4","3","0","1","2","1"
"tt0001956","1956","1","0","1","0","1","3","1","0","0","0"
"tt0001957","1957","0","0","5","1","11","10","7","5","5","0"
"tt0001963","1963","4","3","4","17","27","42","11","5","2","1"
"tt0001964","1964","4","2","6","8","18","14","3","1","1","2"
"tt0001967","1967","0","0","2","0","4","0","1","1","0","0"
"tt0001969","1969","0","0","0","2","2","0","0","0","0","2"
"tt0001973","1973","18","7","23","60","65","36","12","5","0","9"
"tt0001978","1978","1","0","2","2","1","3","2","0","0","2"
"tt0001987","1987","1","1","1","4","0","1","0","2","0","1"
"tt0001989","1989","0","0","0","0","4","0","0","0","0","2"
"tt0001991","1991","6","6","17","44","50","35","16","5","6","4"
"tt0001993","1993","0","0","1","1","0","3","0","2","1","3"
"tt0001998","1998","0","0","0","1","2","5","2","4","1","1"
"tt0002020","2020","7","1","8","7","20","22","9","17","3","5"
"tt0002026","2026","0","0","0","1","2","0","0","1","0","2"
"tt0002029","2029","0","2","4","6","11","9","3","2","1","0"
"tt0002031","2031","1","0","0","1","3","1","0","0","0","3"
"tt0002032","2032","1","0","0","1","3","1","0","0","0","3"
"tt0002033","2033","1","1","2","5","6","6","4","2","2","0"
"tt0002034","2034","0","2","2","4","4","5","5","3","3","0"
"tt0002041","2041","1","0","0","4","0","1","0","2","0","6"
"tt0002045","2045","1","1","1","2","7","12","29","11","3","5"
"tt0002054","2054","8","4","8","21","36","26","11","6","3","6"
"tt0002056","2056","11","6","27","34","18","8","7","4","0","4"
"tt0002064","2064","1","0","1","7","3","10","3","1","2","5"
"tt0002065","2065","6","2","5","4","1","7","0","1","0","6"
"tt0002066","2066","1","1","0","3","5","11","7","10","5","10"
"tt0002068","2068","2","1","0","2","0","4","1","0","0","4"
"tt0002070","2070","1","0","1","4","4","4","4","3","4","0"
"tt0002071","2071","0","0","0","1","1","1","1","2","1","0"
"tt0002078","2078","3","0","0","4","5","7","1","0","1","5"
"tt0002082","2082","28","12","29","70","79","59","21","11","1","12"
"tt0002083","2083","6","4","17","49","74","39","11","5","4","4"
"tt0002093","2093","2","0","0","0","2","3","0","0","0","4"
"tt0002095","2095","2","1","0","0","1","3","0","0","0","4"
"tt0002096","2096","0","0","0","0","0","2","1","1","2","0"
"tt0002097","2097","1","1","0","1","0","3","0","0","0","5"
"tt0002098","2098","5","1","10","25","32","26","10","3","1","4"
"tt0002101","2101","15","8","16","62","99","118","64","27","26","16"
"tt0002107","2107","1","0","1","0","0","4","4","2","0","0"
"tt0002113","2113","50","58","180","252","155","65","29","19","8","13"
"tt0002114","2114","1","0","0","0","0","2","1","1","1","2"
"tt0002121","2121","2","0","1","1","1","5","0","1","0","4"
"tt0002122","2122","9","10","20","65","79","36","12","12","5","4"
"tt0002124","2124","6","2","14","29","75","102","53","17","11","7"
"tt0002126","2126","6","2","4","16","6","9","2","2","2","2"
"tt0002130","2130","216","228","448","658","351","173","67","39","20","87"
"tt0002132","2132","0","0","0","3","1","1","0","1","0","0"
"tt0002133","2133","8","2","12","28","58","27","13","6","2","2"
"tt0002136","2136","3","3","3","13","21","12","3","2","3","5"
"tt0002139","2139","0","0","1","0","4","1","1","1","0","0"
"tt0002143","2143","29","8","38","105","168","95","56","12","8","9"
"tt0002144","2144","0","1","0","3","0","3","2","3","0","0"
"tt0002145","2145","1","4","1","1","0","0","0","0","0","0"
"tt0002151","2151","0","0","2","2","4","6","3","1","2","1"
"tt0002153","2153","3","2","0","6","11","15","5","2","0","1"
"tt0002159","2159","1","0","0","1","4","3","3","5","4","1"
"tt0002160","2160","5","1","12","22","15","8","2","3","2","2"
"tt0002162","2162","1","1","1","2","4","14","5","4","3","5"
"tt0002167","2167","0","0","0","1","3","3","1","2","0","0"
"tt0002172","2172","2","0","0","1","0","3","2","0","0","3"
"tt0002176","2176","26","7","29","40","55","38","16","13","7","11"
"tt0002177","2177","2","1","0","6","5","4","1","1","0","3"
"tt0002179","2179","1","0","0","0","1","5","5","4","3","2"
"tt0002181","2181","5","5","13","46","39","17","9","5","0","6"
"tt0002186","2186","5","2","14","18","27","11","6","3","0","4"
"tt0002190","2190","21","13","39","80","106","37","16","11","1","8"
"tt0002196","2196","0","0","0","0","3","1","1","1","2","0"
"tt0002197","2197","12","2","15","34","55","63","21","11","3","8"
"tt0002198","2198","0","2","2","7","2","3","1","2","0","0"
"tt0002199","2199","33","15","48","81","122","80","36","19","18","35"
"tt0002200","2200","10","1","6","13","16","17","7","0","1","3"
"tt0002202","2202","0","0","0","1","3","3","1","2","1","0"
"tt0002203","2203","3","0","0","4","5","13","4","5","2","2"
"tt0002206","2206","0","1","0","1","4","4","1","1","0","0"
"tt0002208","2208","61","78","211","324","246","99","28","18","7","17"
"tt0002212","2212","1","1","1","2","2","2","0","0","1","3"
"tt0002214","2214","2","0","3","2","7","2","1","0","0","3"
"tt0002216","2216","2","0","2","0","4","4","0","0","0","3"
"tt0002220","2220","1","0","1","0","3","1","0","0","1","5"
"tt0002221","2221","17","16","71","118","62","24","18","4","4","8"
"tt0002224","2224","3","1","3","10","29","44","19","6","0","5"
"tt0002226","2226","1","0","2","6","18","8","2","4","0","1"
"tt0002230","2230","7","1","11","21","14","13","6","2","1","1"
"tt0002232","2232","1","1","1","5","11","12","2","3","2","1"
"tt0002233","2233","2","0","0","8","15","39","27","13","4","3"
"tt0002234","2234","7","1","2","1","1","1","1","0","0","0"
"tt0002253","2253","0","0","0","0","0","4","0","0","0","2"
"tt0002255","2255","1","0","0","3","5","7","6","4","3","2"
"tt0002259","2259","0","0","0","2","1","1","0","3","0","0"
"tt0002260","2260","54","61","118","295","286","133","62","29","14","17"
"tt0002261","2261","3","0","0","2","4","0","3","1","1","1"
"tt0002266","2266","2","0","0","1","0","2","0","0","0","1"
"tt0002268","2268","1","0","0","0","1","3","1","0","0","1"
"tt0002273","2273","0","0","0","1","2","8","2","0","0","1"
"tt0002275","2275","7","1","11","21","14","13","6","2","1","1"
"tt0002277","2277","2","2","1","4","2","8","0","0","0","1"
"tt0002278","2278","0","0","0","2","2","7","1","1","0","1"
"tt0002280","2280","2","0","0","2","3","11","4","3","0","3"
"tt0002281","2281","12","6","31","61","79","33","15","9","6","7"
"tt0002282","2282","2","0","1","1","5","10","1","0","2","1"
"tt0002287","2287","0","0","0","0","1","3","0","0","0","2"
"tt0002290","2290","1","1","1","9","6","11","6","4","2","0"
"tt0002293","2293","0","0","0","0","1","1","2","1","1","1"
"tt0002295","2295","2","0","1","1","0","2","0","0","0","0"
"tt0002300","2300","1","1","0","2","0","3","1","1","0","0"
"tt0002302","2302","4","0","1","5","6","9","4","1","0","1"
"tt0002303","2303","7","5","13","20","44","35","14","6","3","5"
"tt0002305","2305","6","0","2","3","1","2","0","2","0","0"
"tt0002309","2309","7","1","1","1","0","0","1","0","0","0"
"tt0002318","2318","1","0","1","4","0","5","0","0","2","1"
"tt0002320","2320","0","0","0","0","1","1","2","1","1","1"
"tt0002329","2329","3","0","0","1","1","8","3","2","0","2"
"tt0002332","2332","1","0","0","4","1","2","3","2","0","2"
"tt0002340","2340","1","0","2","11","13","6","4","1","1","1"
"tt0002342","2342","5","3","4","9","18","14","6","3","2","2"
"tt0002349","2349","2","0","0","1","3","1","1","2","0","2"
"tt0002350","2350","12","16","44","78","51","34","18","8","2","6"
"tt0002354","2354","5","2","15","36","36","17","7","5","2","1"
"tt0002355","2355","0","2","6","8","14","11","4","2","0","1"
"tt0002357","2357","12","6","16","42","54","35","10","3","1","3"
"tt0002369","2369","0","0","6","12","8","4","4","2","0","1"
"tt0002370","2370","1","0","1","0","1","2","1","1","0","0"
"tt0002371","2371","3","1","2","1","0","0","0","0","1","3"
"tt0002374","2374","2","1","0","2","0","1","0","0","0","2"
"tt0002380","2380","0","0","0","1","1","3","0","2","0","0"
"tt0002381","2381","136","134","267","589","491","221","71","36","17","24"
"tt0002386","2386","5","3","21","25","30","26","9","2","2","5"
"tt0002387","2387","2","1","0","0","5","10","2","2","2","3"
"tt0002391","2391","65","23","110","210","199","94","34","23","10","9"
"tt0002392","2392","0","0","1","0","2","2","0","1","0","0"
"tt0002394","2394","2","0","1","0","1","1","0","0","0","0"
"tt0002398","2398","2","0","4","5","5","6","2","5","3","0"
"tt0002399","2399","0","0","0","2","0","2","3","3","2","1"
"tt0002400","2400","3","2","5","39","67","62","16","8","1","4"
"tt0002402","2402","2","1","2","0","0","0","0","0","0","1"
"tt0002405","2405","4","0","0","0","4","2","1","2","1","3"
"tt0002406","2406","2","0","0","0","3","2","1","0","1","1"
"tt0002408","2408","13","8","31","64","97","26","15","4","5","6"
"tt0002409","2409","2","0","0","0","4","2","0","0","0","1"
"tt0002415","2415","23","17","42","98","158","104","40","19","9","8"
"tt0002421","2421","5","1","12","24","25","13","4","3","6","3"
"tt0002423","2423","80","65","105","211","145","80","27","13","5","27"
"tt0002429","2429","12","9","14","45","32","17","10","3","3","5"
"tt0002434","2434","1","5","0","0","0","0","0","0","0","0"
"tt0002437","2437","1","5","1","0","0","0","0","0","0","0"
"tt0002440","2440","0","0","0","0","3","1","4","3","2","1"
"tt0002441","2441","0","0","2","1","6","3","1","0","0","1"
"tt0002443","2443","0","0","0","0","1","2","2","2","0","0"
"tt0002445","2445","15","8","31","75","67","41","21","6","2","10"
"tt0002449","2449","2","2","3","17","11","6","6","0","0","0"
"tt0002451","2451","5","2","0","2","2","0","0","0","0","0"
"tt0002452","2452","53","7","23","34","32","24","13","6","3","6"
"tt0002461","2461","9","6","22","34","52","40","23","8","4","26"
"tt0002465","2465","1","1","1","7","3","7","2","1","0","2"
"tt0002473","2473","8","2","12","11","15","6","4","4","0","2"
"tt0002475","2475","27","4","6","10","11","7","3","1","1","9"
"tt0002477","2477","3","1","0","0","1","0","0","1","2","2"
"tt0002478","2478","2","0","3","7","4","9","4","3","1","2"
"tt0002484","2484","5","2","2","1","13","9","6","5","1","3"
"tt0002497","2497","11","5","6","16","16","7","7","4","4","3"
"tt0002501","2501","1","0","0","1","5","3","6","4","5","0"
"tt0002504","2504","1","0","2","0","12","10","7","3","1","2"
"tt0002505","2505","0","0","0","2","0","3","1","2","0","1"
"tt0002506","2506","1","0","1","2","4","3","2","1","1","0"
"tt0002512","2512","17","22","49","75","93","38","21","11","3","8"
"tt0002514","2514","1","1","0","1","1","0","0","0","1","3"
"tt0002515","2515","2","0","1","0","1","2","2","0","2","2"
"tt0002521","2521","1","0","0","2","5","7","3","0","1","1"
"tt0002523","2523","4","1","8","12","13","23","2","1","6","3"
"tt0002528","2528","1","0","0","5","8","12","3","5","4","1"
"tt0002529","2529","0","0","0","0","1","1","3","1","0","0"
"tt0002531","2531","0","1","0","0","2","3","0","0","0","0"
"tt0002532","2532","3","4","8","17","13","12","4","6","2","3"
"tt0002533","2533","3","0","1","5","13","16","9","7","0","2"
"tt0002535","2535","1","0","1","3","5","9","5","2","2","3"
"tt0002536","2536","1","0","1","5","15","5","4","2","1","1"
"tt0002538","2538","1","0","2","0","0","0","1","0","0","3"
"tt0002542","2542","2","0","0","0","3","1","2","2","0","0"
"tt0002544","2544","12","7","12","33","43","28","10","4","3","8"
"tt0002545","2545","4","0","0","0","1","1","0","0","0","1"
"tt0002546","2546","6","0","1","1","4","1","1","0","0","1"
"tt0002547","2547","2","0","0","0","0","0","2","0","0","1"
"tt0002550","2550","0","0","1","1","11","7","5","1","1","1"
"tt0002553","2553","48","45","126","229","178","77","31","8","7","12"
"tt0002555","2555","2","0","2","1","2","4","5","2","1","3"
"tt0002556","2556","3","0","1","2","4","3","1","2","0","1"
"tt0002562","2562","2","0","0","0","2","2","3","1","0","2"
"tt0002569","2569","10","3","7","19","57","55","24","14","5","1"
"tt0002574","2574","2","0","0","3","2","2","0","1","0","1"
"tt0002576","2576","1","0","0","0","10","6","10","1","4","2"
"tt0002582","2582","4","4","1","2","0","0","0","0","0","0"
"tt0002586","2586","1","0","1","1","0","2","1","4","0","0"
"tt0002588","2588","4","2","0","3","3","5","2","2","1","1"
"tt0002592","2592","2","2","1","2","4","3","0","0","0","0"
"tt0002593","2593","0","0","2","1","1","0","0","0","0","1"
"tt0002601","2601","2","0","2","3","2","8","4","3","1","4"
"tt0002603","2603","2","0","0","3","2","3","0","1","1","3"
"tt0002605","2605","2","0","1","2","1","12","5","0","0","1"
"tt0002606","2606","1","1","0","0","1","0","0","0","0","2"
"tt0002610","2610","1","1","6","9","23","28","25","8","2","5"
"tt0002621","2621","4","0","2","7","18","17","3","5","0","7"
"tt0002628","2628","3","1","2","15","20","11","5","8","1","1"
"tt0002637","2637","2","0","0","1","0","1","1","0","0","0"
"tt0002639","2639","5","4","11","35","47","18","12","3","2","2"
"tt0002646","2646","17","23","63","100","68","24","12","9","5","14"
"tt0002656","2656","5","0","1","1","3","3","3","2","0","4"
"tt0002658","2658","1","1","0","0","4","4","10","6","5","6"
"tt0002659","2659","14","4","44","86","214","170","91","46","21","17"
"tt0002663","2663","18","12","37","62","90","54","31","15","6","5"
"tt0002669","2669","3","0","3","7","2","2","1","0","1","1"
"tt0002677","2677","0","2","0","0","0","0","1","1","0","2"
"tt0002678","2678","0","0","0","7","0","1","1","0","0","1"
"tt0002687","2687","1","4","0","2","3","0","0","0","0","0"
"tt0002702","2702","1","0","0","4","2","3","4","0","0","4"
"tt0002718","2718","1","0","1","0","0","3","0","1","1","4"
"tt0002719","2719","3","3","5","11","12","24","4","2","2","7"
"tt0002726","2726","0","0","0","0","3","1","0","0","0","1"
"tt0002736","2736","2","0","0","2","2","1","1","0","1","1"
"tt0002739","2739","0","0","0","0","0","0","0","3","0","2"
"tt0002745","2745","1","0","0","1","0","3","0","3","0","4"
"tt0002748","2748","2","0","0","1","0","1","1","0","0","0"
"tt0002753","2753","2","0","0","1","2","0","0","2","1","1"
"tt0002755","2755","0","0","2","0","6","1","4","4","3","1"
"tt0002759","2759","2","0","4","1","1","4","0","0","0","3"
"tt0002761","2761","2","1","0","0","0","3","3","0","0","4"
"tt0002767","2767","5","3","4","2","3","9","6","1","1","3"
"tt0002784","2784","2","1","3","1","4","11","3","6","2","2"
"tt0002795","2795","20","12","42","115","160","78","39","10","5","9"
"tt0002796","2796","1","0","1","0","0","2","2","0","1","1"
"tt0002797","2797","0","1","0","0","2","2","2","1","1","0"
"tt0002801","2801","0","2","0","0","2","8","2","0","1","1"
"tt0002813","2813","13","2","12","28","53","69","30","12","7","10"
"tt0002815","2815","1","0","1","0","0","1","2","2","1","3"
"tt0002816","2816","2","3","11","16","28","18","6","3","4","2"
"tt0002822","2822","2","0","1","2","1","1","9","4","4","3"
"tt0002825","2825","1","0","1","0","4","0","0","0","0","0"
"tt0002829","2829","1","0","2","0","0","3","0","0","1","3"
"tt0002832","2832","3","1","3","0","1","0","1","0","0","2""tt0002844","2844","197","146","337","552","364","118","31","19","11","182"
"tt0002847","2847","2","0","0","1","6","4","3","3","1","0"
"tt0002848","2848","1","0","1","0","2","6","0","0","1","3"
"tt0002850","2850","2","0","1","1","5","0","1","3","0","0"
"tt0002863","2863","5","1","5","8","7","3","2","2","1","0"
"tt0002867","2867","3","0","2","8","39","28","13","2","2","0"
"tt0002885","2885","13","6","9","14","8","7","15","2","6","7"
"tt0002893","2893","2","0","0","2","2","0","0","0","0","2"
"tt0002894","2894","1","0","1","1","1","2","0","0","1","1"
"tt0002897","2897","0","2","5","6","9","6","4","3","1","1"
"tt0002898","2898","9","9","21","24","13","9","3","2","3","2"
"tt0002902","2902","1","0","1","0","3","1","1","0","0","4"
