"movie_id","movie_title","imdb_url","genre"
"558","Heavenly Creatures (1994)","https://www.imdb.com/title/tt0110005/","Biography,Crime,Drama,Thriller"
"66","While You Were Sleeping (1995)","https://www.imdb.com/title/tt0114924/","Comedy,Drama,Romance"
"206","Akira (1988)","https://www.imdb.com/title/tt0094625/","Animation,Drama,Sci-Fi,Thriller"
"402","Ghost (1990)","https://www.imdb.com/title/tt0099653/","Drama,Fantasy,Romance,Thriller"
"640","Cook the Thief His Wife & Her Lover, The (1989)","https://www.imdb.com/title/tt0097108/","Crime,Drama"
"522","Down by Law (1986)","https://www.imdb.com/title/tt0090967/","Comedy,Crime,Drama"
"62","Stargate (1994)","https://www.imdb.com/title/tt0111282/","Action,Adventure,Sci-Fi"
"12","Usual Suspects, The (1995)","https://www.imdb.com/title/tt9422720/","Game-Show"
"291","Absolute Power (1997)","https://www.imdb.com/title/tt0118548/","Action,Crime,Drama,Thriller"
"462","Like Water For Chocolate (Como agua para chocolate) (1992)","https://www.imdb.com/title/tt0103994/","Drama,Romance"
"612","Lost Horizon (1937)","https://www.imdb.com/title/tt0029162/","Adventure,Drama,Fantasy,Mystery"
"758","Lawnmower Man 2: Beyond Cyberspace (1996)","https://www.imdb.com/title/tt0116839/","Action,Sci-Fi,Thriller"
"845","That Thing You Do! (1996)","https://www.imdb.com/title/tt0117887/","Comedy,Drama,Music"
"163","Return of the Pink Panther, The (1974)","https://www.imdb.com/title/tt0072081/","Comedy,Crime,Mystery"
"1451","Foreign Correspondent (1940)","https://www.imdb.com/title/tt0032484/","Action,Romance,Thriller,War"
"250","Fifth Element, The (1997)","https://www.imdb.com/title/tt0119116/","Action,Adventure,Sci-Fi"
"823","Mulholland Falls (1996)","https://www.imdb.com/title/tt0117107/","Crime,Drama,Mystery,Thriller"
"186","Blues Brothers, The (1980)","https://www.imdb.com/title/tt10943644/","Comedy,Talk-Show"
"731","Corrina, Corrina (1994)","https://www.imdb.com/title/tt0109484/","Comedy,Drama,Romance"
"71","Lion King, The (1994)","https://www.imdb.com/title/tt11127118/","Comedy"
"781","French Kiss (1995)","https://www.imdb.com/title/tt0113117/","Comedy,Drama,Romance"
"176","Aliens (1986)","https://www.imdb.com/title/tt0090605/","Action,Adventure,Sci-Fi,Thriller"
"1181","Low Down Dirty Shame, A (1994)","https://www.imdb.com/title/tt0110399/","Action,Comedy,Crime"
"78","Free Willy (1993)","https://www.imdb.com/title/tt0106965/","Adventure,Drama,Family"
"436","American Werewolf in London, An (1981)","https://www.imdb.com/title/tt0082010/","Comedy,Horror"
"631","Crying Game, The (1992)","https://www.imdb.com/title/tt0104036/","Crime,Drama,Romance,Thriller"
"716","Home for the Holidays (1995)","https://www.imdb.com/title/tt0113321/","Comedy,Drama,Romance"
"188","Full Metal Jacket (1987)","https://www.imdb.com/title/tt0093058/","Drama,War"
"699","Little Women (1994)","https://www.imdb.com/title/tt0110367/","Drama,Family,Romance"
"604","It Happened One Night (1934)","https://www.imdb.com/title/tt0025316/","Comedy,Romance"
"97","Dances with Wolves (1990)","https://www.imdb.com/title/tt0099348/","Adventure,Drama,Western"
"173","Princess Bride, The (1987)","https://www.imdb.com/title/tt7716840/","Documentary,Short"
"460","Crossing Guard, The (1995)","https://www.imdb.com/title/tt10129264/","Short"
"715","To Die For (1995)","https://www.imdb.com/title/tt0114681/","Comedy,Crime,Drama,Thriller"
"17","From Dusk Till Dawn (1996)","https://www.imdb.com/title/tt0116367/","Action,Crime,Horror"
"315","Apt Pupil (1998)","https://www.imdb.com/title/tt0118636/","Crime,Drama,Thriller"
"505","Dial M for Murder (1954)","https://www.imdb.com/title/tt0046912/","Crime,Thriller"
"279","Once Upon a Time... When We Were Colored (1995)","https://www.imdb.com/title/tt0114039/","Drama,Romance"
"80","Hot Shots! Part Deux (1993)","https://www.imdb.com/title/tt0107144/","Action,Comedy"
"238","Raising Arizona (1987)","https://www.imdb.com/title/tt0093822/","Comedy,Crime"
"60","Three Colors: Blue (1993)","https://www.imdb.com/title/tt0108394/","Drama,Music,Mystery,Romance"
"325","Crash (1996)","https://www.imdb.com/title/tt0115964/","Drama"
"407","Spy Hard (1996)","https://www.imdb.com/title/tt0117723/","Action,Comedy"
"531","Shine (1996)","https://www.imdb.com/title/tt0117631/","Biography,Drama,Music,Romance"
"587","Hour of the Pig, The (1993)","https://www.imdb.com/title/tt0107146/","Crime,Drama,History,Mystery"
"892","Flubber (1997)","https://www.imdb.com/title/tt0119137/","Comedy,Family,Sci-Fi"
"1047","Multiplicity (1996)","https://www.imdb.com/title/tt0117108/","Comedy,Romance,Sci-Fi"
"47","Ed Wood (1994)","https://www.imdb.com/title/tt0109707/","Biography,Comedy,Drama"
"217","Bram Stoker's Dracula (1992)","https://www.imdb.com/title/tt0103874/","Horror"
"259","George of the Jungle (1997)","https://www.imdb.com/title/tt0119190/","Action,Adventure,Comedy,Family,Romance"
"596","Hunchback of Notre Dame, The (1996)","https://www.imdb.com/title/tt0116583/","Animation,Drama,Family,Musical,Romance"
"960","Naked (1993)","https://www.imdb.com/title/tt0107653/","Comedy,Drama"
"211","M*A*S*H (1970)","https://www.imdb.com/title/tt0066026/","Comedy,Drama,War"
"938","Smile Like Yours, A (1997)","https://www.imdb.com/title/tt0120151/","Comedy,Romance"
"1060","Adventures of Pinocchio, The (1996)","https://www.imdb.com/title/tt0115472/","Adventure,Drama,Family,Fantasy,Musical"
"404","Pinocchio (1940)","https://www.imdb.com/title/tt0032910/","Animation,Comedy,Family,Fantasy,Musical"
"305","Ice Storm, The (1997)","https://www.imdb.com/title/tt0119349/","Drama"
"210","Indiana Jones and the Last Crusade (1989)","https://www.imdb.com/title/tt0097576/","Action,Adventure"
"278","Bed of Roses (1996)","https://www.imdb.com/title/tt0115644/","Drama,Romance"
"770","Devil in a Blue Dress (1995)","https://www.imdb.com/title/tt0112857/","Crime,Drama,Mystery,Thriller"
"252","Lost World: Jurassic Park, The (1997)","https://www.imdb.com/title/tt0119567/","Action,Adventure,Sci-Fi"
"156","Reservoir Dogs (1992)","https://www.imdb.com/title/tt0105236/","Crime,Drama,Thriller"
"1110","Tank Girl (1995)","https://www.imdb.com/title/tt0114614/","Action,Comedy,Sci-Fi"
"350","Fallen (1998)","https://www.imdb.com/title/tt0119099/","Action,Crime,Drama,Fantasy,Mystery,Thriller"
"431","Highlander (1986)","https://www.imdb.com/title/tt0091203/","Action,Adventure,Fantasy"
"475","Trainspotting (1996)","https://www.imdb.com/title/tt0117951/","Drama"
"182","GoodFellas (1990)","https://www.imdb.com/title/tt0099685/","Biography,Crime,Drama"
"50","Star Wars (1977)","https://www.imdb.com/title/tt10888096/",""
"365","Powder (1995)","https://www.imdb.com/title/tt0114168/","Drama,Fantasy,Mystery,Sci-Fi,Thriller"
"187","Godfather: Part II, The (1974)","https://www.imdb.com/title/tt0071562/","Crime,Drama"
"289","Evita (1996)","https://www.imdb.com/title/tt0116250/","Biography,Drama,History,Musical"
"185","Psycho (1960)","https://www.imdb.com/title/tt0054215/","Horror,Mystery,Thriller"
"712","Tin Men (1987)","https://www.imdb.com/title/tt0094155/","Comedy,Drama"
"94","Home Alone (1990)","https://www.imdb.com/title/tt0099785/","Comedy,Family"
"742","Ransom (1996)","https://www.imdb.com/title/tt0117438/","Action,Crime,Thriller"
"762","Beautiful Girls (1996)","https://www.imdb.com/title/tt0115639/","Comedy,Drama,Romance"
"732","Dave (1993)","https://www.imdb.com/title/tt0106673/","Comedy,Romance"
"168","Monty Python and the Holy Grail (1974)","https://www.imdb.com/title/tt0071853/","Adventure,Comedy,Fantasy"
"550","Die Hard: With a Vengeance (1995)","https://www.imdb.com/title/tt0112864/","Action,Adventure,Thriller"
"849","Days of Thunder (1990)","https://www.imdb.com/title/tt0099371/","Action,Drama,Sport"
"406","Thinner (1996)","https://www.imdb.com/title/tt0117894/","Fantasy,Horror"
"150","Swingers (1996)","https://www.imdb.com/title/tt0117802/","Comedy,Drama"
"869","Fools Rush In (1997)","https://www.imdb.com/title/tt0119141/","Comedy,Drama,Romance"
"184","Army of Darkness (1993)","https://www.imdb.com/title/tt0106308/","Comedy,Horror"
"371","Bridges of Madison County, The (1995)","https://www.imdb.com/title/tt0112579/","Drama,Romance"
"720","First Knight (1995)","https://www.imdb.com/title/tt0113071/","Action,Adventure,Drama,Romance"
"873","Picture Perfect (1997)","https://www.imdb.com/title/tt0119896/","Comedy,Drama,Romance"
"381","Muriel's Wedding (1994)","https://www.imdb.com/title/tt0110598/","Comedy,Drama"
"922","Dead Man (1995)","https://www.imdb.com/title/tt0112817/","Adventure,Drama,Fantasy,Western"
"57","Priest (1994)","https://www.imdb.com/title/tt0110889/","Drama,Romance"
"306","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","https://www.imdb.com/title/tt0119280/","Biography,Drama,History,Romance"
"370","Mary Reilly (1996)","https://www.imdb.com/title/tt0117002/","Drama,Horror,Romance,Thriller"
"249","Austin Powers: International Man of Mystery (1997)","https://www.imdb.com/title/tt0118655/","Adventure,Comedy"
"721","Mallrats (1995)","https://www.imdb.com/title/tt0113749/","Comedy,Romance"
"611","Laura (1944)","https://www.imdb.com/title/tt0037008/","Drama,Film-Noir,Mystery"
"142","Bedknobs and Broomsticks (1971)","https://www.imdb.com/title/tt0066817/","Animation,Adventure,Comedy,Family,Fantasy,Musical"
"943","Killing Zoe (1994)","https://www.imdb.com/title/tt6140916/","Talk-Show"
"126","Spitfire Grill, The (1996)","https://www.imdb.com/title/tt0117718/","Drama"
"824","Great White Hype, The (1996)","https://www.imdb.com/title/tt6154544/","Talk-Show"
"8","Babe (1995)","https://www.imdb.com/title/tt0112431/","Comedy,Drama,Family"
"58","Quiz Show (1994)","https://www.imdb.com/title/tt0110932/","Biography,Drama,History"
"680","Kull the Conqueror (1997)","https://www.imdb.com/title/tt0119484/","Fantasy,Action,Adventure"
"741","Last Supper, The (1995)","https://www.imdb.com/title/tt9416830/","Comedy"
"1061","Evening Star, The (1996)","https://www.imdb.com/title/tt0116240/","Comedy,Drama,Romance"
"448","Omen, The (1976)","https://www.imdb.com/title/tt0075005/","Horror"
"900","Kundun (1997)","https://www.imdb.com/title/tt0119485/","Biography,Drama,History,War"
"941","With Honors (1994)","https://www.imdb.com/title/tt0111732/","Comedy,Drama"
"905","Great Expectations (1998)","https://www.imdb.com/title/tt0119223/","Drama,Romance"
"1497","Line King: Al Hirschfeld, The (1996)","https://www.imdb.com/title/tt2147657/","Documentary,Biography"
"55","Professional, The (1994)","https://www.imdb.com/title/tt0111942/","Animation,Comedy"
"744","Michael Collins (1996)","https://www.imdb.com/title/tt0117039/","Biography,Drama,Thriller,War"
"642","Grifters, The (1990)","https://www.imdb.com/title/tt0099703/","Crime,Drama,Thriller"
"1015","Shiloh (1997)","https://www.imdb.com/title/tt6173324/","Talk-Show"
"121","Independence Day (ID4) (1996)","https://www.imdb.com/title/tt0116629/","Action,Adventure,Sci-Fi"
"301","In & Out (1997)","https://www.imdb.com/title/tt0119360/","Comedy,Romance"
"81","Hudsucker Proxy, The (1994)","https://www.imdb.com/title/tt0476515/","Documentary,Short"
"284","Tin Cup (1996)","https://www.imdb.com/title/tt0117918/","Comedy,Drama,Romance,Sport"
"740","Jane Eyre (1996)","https://www.imdb.com/title/tt0116684/","Drama,Romance"
"22","Braveheart (1995)","https://www.imdb.com/title/tt0112573/","Biography,Drama,History,War"
"864","My Fellow Americans (1996)","https://www.imdb.com/title/tt0117119/","Adventure,Comedy"
"1099","Red Firecracker, Green Firecracker (1994)","https://www.imdb.com/title/tt0110769/","Drama,Romance"
"961","Orlando (1993)","https://www.imdb.com/title/tt0255451/","Drama,Fantasy,Music"
"812","Andre (1994)","https://www.imdb.com/title/tt0109120/","Adventure,Drama,Family"
"240","Beavis and Butt-head Do America (1996)","https://www.imdb.com/title/tt0115641/","Animation,Adventure,Comedy,Crime,Music"
"376","Houseguest (1994)","https://www.imdb.com/title/tt0570070/","Comedy,Romance"
"931","Island of Dr. Moreau, The (1996)","https://www.imdb.com/title/tt0116654/","Horror,Sci-Fi,Thriller"
"717","Juror, The (1996)","https://www.imdb.com/title/tt0116731/","Crime,Drama,Thriller"
"399","Three Musketeers, The (1993)","https://www.imdb.com/title/tt0232399/","Comedy,Short"
"1039","Hamlet (1996)","https://www.imdb.com/title/tt0116477/","Drama"
"1114","Faithful (1996)","https://www.imdb.com/title/tt0116269/","Comedy,Crime,Drama"
"292","Rosewood (1997)","https://www.imdb.com/title/tt0120036/","Action,Drama,History"
"561","Mary Shelley's Frankenstein (1994)","https://www.imdb.com/title/tt0109836/","Drama,Horror,Romance,Sci-Fi"
"901","Mr. Magoo (1997)","https://www.imdb.com/title/tt0119718/","Adventure,Comedy,Family"
"70","Four Weddings and a Funeral (1994)","https://www.imdb.com/title/tt0109831/","Comedy,Drama,Romance"
"417","Parent Trap, The (1961)","https://www.imdb.com/title/tt5289804/","Documentary"
"809","Rising Sun (1993)","https://www.imdb.com/title/tt0107969/","Action,Crime,Drama,Mystery,Thriller"
"540","Money Train (1995)","https://www.imdb.com/title/tt0113845/","Action,Comedy,Crime,Drama,Thriller"
"293","Donnie Brasco (1997)","https://www.imdb.com/title/tt0119008/","Biography,Crime,Drama"
"497","Bringing Up Baby (1938)","https://www.imdb.com/title/tt0029947/","Comedy,Family,Romance"
"1462","Thieves (Voleurs, Les) (1996)","https://www.imdb.com/title/tt0115491/","Animation,Adventure,Comedy,Family,Fantasy,Musical,Romance"
"1246","Bushwhacked (1995)","https://www.imdb.com/title/tt0112602/","Adventure,Comedy,Crime,Family,Mystery"
"655","Stand by Me (1986)","https://www.imdb.com/title/tt0092005/","Adventure,Drama"
"13","Mighty Aphrodite (1995)","https://www.imdb.com/title/tt0113819/","Comedy,Fantasy,Romance"
"588","Beauty and the Beast (1991)","https://www.imdb.com/title/tt0101414/","Animation,Family,Fantasy,Musical,Romance"
"409","Jack (1996)","https://www.imdb.com/title/tt0116669/","Comedy,Drama,Fantasy"
"739","Pretty Woman (1990)","https://www.imdb.com/title/tt0100405/","Comedy,Romance"
"661","High Noon (1952)","https://www.imdb.com/title/tt0044706/","Drama,Thriller,Western"
"665","Alien 3 (1992)","https://www.imdb.com/title/tt6868876/","Talk-Show"
"692","American President, The (1995)","https://www.imdb.com/title/tt0112346/","Comedy,Drama,Romance"
"439","Amityville: A New Generation (1993)","https://www.imdb.com/title/tt0106262/","Horror"
"632","Sophie's Choice (1982)","https://www.imdb.com/title/tt0084707/","Drama,Romance"
"1198","Purple Noon (1960)","https://www.imdb.com/title/tt0054189/","Crime,Drama,Thriller"
"609","Father of the Bride (1950)","https://www.imdb.com/title/tt0042451/","Comedy,Romance"
"225","101 Dalmatians (1996)","https://www.imdb.com/title/tt0115433/","Adventure,Comedy,Crime,Family"
"128","Supercop (1992)","https://www.imdb.com/title/tt0104558/","Action,Comedy,Crime,Thriller"
"866","Michael (1996)","https://www.imdb.com/title/tt0117038/","Comedy,Drama,Fantasy"
"295","Breakdown (1997)","https://www.imdb.com/title/tt0118771/","Crime,Drama,Mystery,Thriller"
"49","I.Q. (1994)","https://www.imdb.com/title/tt0110099/","Comedy,Romance"
"626","So Dear to My Heart (1949)","https://www.imdb.com/title/tt0041890/","Animation,Drama,Family,Musical"
"707","Enchanted April (1991)","https://www.imdb.com/title/tt0101811/","Drama"
"586","Terminal Velocity (1994)","https://www.imdb.com/title/tt0111400/","Action,Mystery,Romance,Thriller"
"593","Stalingrad (1993)","https://www.imdb.com/title/tt0108211/","Drama,War"
"147","Long Kiss Goodnight, The (1996)","https://www.imdb.com/title/tt0116908/","Action,Crime,Drama,Mystery,Thriller"
"1220","Higher Learning (1995)","https://www.imdb.com/title/tt0113305/","Crime,Drama,Romance,Sport,Thriller"
"492","East of Eden (1955)","https://www.imdb.com/title/tt0048028/","Drama"
"620","Chamber, The (1996)","https://www.imdb.com/title/tt0115862/","Crime,Drama,Thriller"
"161","Top Gun (1986)","https://www.imdb.com/title/tt0092099/","Action,Drama"
"1070","Living in Oblivion (1995)","https://www.imdb.com/title/tt0113677/","Comedy,Drama"
"449","Star Trek: The Motion Picture (1979)","https://www.imdb.com/title/tt6852142/","Talk-Show"
"948","Booty Call (1997)","https://www.imdb.com/title/tt0118750/","Comedy,Romance"
"509","My Left Foot (1989)","https://www.imdb.com/title/tt0097937/","Biography,Drama"
"870","Touch (1997)","https://www.imdb.com/title/tt0120357/","Comedy,Drama,Romance"
"39","Strange Days (1995)","https://www.imdb.com/title/tt0114558/","Action,Crime,Drama,Sci-Fi,Thriller"
"1100","What Happened Was... (1994)","https://www.imdb.com/title/tt0111689/","Comedy,Drama,Romance,Thriller"
"820","Space Jam (1996)","https://www.imdb.com/title/tt0117705/","Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi,Sport"
"660","Fried Green Tomatoes (1991)","https://www.imdb.com/title/tt0101921/","Drama"
"1022","Fast, Cheap & Out of Control (1997)","https://www.imdb.com/title/tt0119107/","Documentary"
"120","Striptease (1996)","https://www.imdb.com/title/tt0117765/","Comedy,Crime,Drama,Thriller"
"780","Dumb & Dumber (1994)","https://www.imdb.com/title/tt10713178/","Talk-Show"
"44","Dolores Claiborne (1994)","https://www.imdb.com/title/tt0109642/","Crime,Drama,Mystery,Thriller"
"686","Perfect World, A (1993)","https://www.imdb.com/title/tt0107808/","Crime,Drama,Thriller"
"28","Apollo 13 (1995)","https://www.imdb.com/title/tt0112384/","Adventure,Drama,History"
"729","Nell (1994)","https://www.imdb.com/title/tt0110638/","Drama"
"52","Madness of King George, The (1994)","https://www.imdb.com/title/tt0110428/","Biography,Comedy,Drama,History"
"230","Star Trek IV: The Voyage Home (1986)","https://www.imdb.com/title/tt0092007/","Adventure,Comedy,Sci-Fi"
"506","Rebel Without a Cause (1955)","https://www.imdb.com/title/tt0048545/","Drama"
"566","Clear and Present Danger (1994)","https://www.imdb.com/title/tt0109444/","Action,Crime,Drama,Thriller"
"774","Prophecy, The (1995)","https://www.imdb.com/title/tt0114194/","Action,Crime,Drama,Fantasy,Horror,Mystery,Thriller"
"1003","That Darn Cat! (1997)","https://www.imdb.com/title/tt0059793/","Comedy,Crime,Family,Thriller"
"433","Heathers (1989)","https://www.imdb.com/title/tt0097493/","Comedy,Crime"
"99","Snow White and the Seven Dwarfs (1937)","https://www.imdb.com/title/tt0029583/","Animation,Family,Fantasy,Musical,Romance"
"1288","Denise Calls Up (1995)","https://www.imdb.com/title/tt0112844/","Comedy"
"190","Henry V (1989)","https://www.imdb.com/title/tt0097499/","Action,Biography,Drama,History,Romance,War"
"1010","Basquiat (1996)","https://www.imdb.com/title/tt0115632/","Biography,Drama"
"877","Excess Baggage (1997)","https://www.imdb.com/title/tt0119086/","Action,Comedy,Crime,Romance"
"487","Roman Holiday (1953)","https://www.imdb.com/title/tt0046250/","Comedy,Romance"
"1052","Dracula: Dead and Loving It (1995)","https://www.imdb.com/title/tt0112896/","Comedy,Fantasy,Horror"
"287","Marvin's Room (1996)","https://www.imdb.com/title/tt0116999/","Drama"
"659","Arsenic and Old Lace (1944)","https://www.imdb.com/title/tt0036613/","Comedy,Crime,Thriller"
"927","Flower of My Secret, The (Flor de mi secreto, La) (1995)","https://www.imdb.com/title/tt0113083/","Drama"
"696","City Hall (1996)","https://www.imdb.com/title/tt0115907/","Drama,Thriller"
"269","Full Monty, The (1997)","https://www.imdb.com/title/tt0119164/","Comedy,Drama"
"179","Clockwork Orange, A (1971)","https://www.imdb.com/title/tt0066921/","Crime,Drama,Sci-Fi"
"440","Amityville II: The Possession (1982)","https://www.imdb.com/title/tt0083550/","Horror"
"806","Menace II Society (1993)","https://www.imdb.com/title/tt0107554/","Crime,Drama,Thriller"
"572","Blown Away (1994)","https://www.imdb.com/title/tt0109303/","Action,Crime,Drama,Thriller"
"654","Chinatown (1974)","https://www.imdb.com/title/tt0071315/","Drama,Mystery,Thriller"
"324","Lost Highway (1997)","https://www.imdb.com/title/tt0116922/","Mystery,Thriller"
"736","Shadowlands (1993)","https://www.imdb.com/title/tt0108101/","Biography,Drama,Romance"
"92","True Romance (1993)","https://www.imdb.com/title/tt0108399/","Crime,Drama,Romance,Thriller"
"461","Smoke (1995)","https://www.imdb.com/title/tt0114478/","Comedy,Drama"
"129","Bound (1996)","https://www.imdb.com/title/tt0115736/","Crime,Romance,Thriller"
"9","Dead Man Walking (1995)","https://www.imdb.com/title/tt0112818/","Crime,Drama"
"152","Sleeper (1973)","https://www.imdb.com/title/tt0070707/","Comedy,Sci-Fi"
"233","Under Siege (1992)","https://www.imdb.com/title/tt0105690/","Action,Thriller"
"589","Wild Bunch, The (1969)","https://www.imdb.com/title/tt0065214/","Action,Adventure,Western"
"203","Unforgiven (1992)","https://www.imdb.com/title/tt0105695/","Drama,Western"
"1034","Quest, The (1996)","https://www.imdb.com/title/tt1655606/","Documentary"
"923","Raise the Red Lantern (1991)","https://www.imdb.com/title/tt0101640/","Drama,History,Romance"
"463","Secret of Roan Inish, The (1994)","https://www.imdb.com/title/tt0111112/","Drama,Family,Fantasy"
"122","Cable Guy, The (1996)","https://www.imdb.com/title/tt0115798/","Comedy,Drama,Thriller"
"310","Rainmaker, The (1997)","https://www.imdb.com/title/tt0541748/","Adventure,Family,Western"
"285","Secrets & Lies (1996)","https://www.imdb.com/title/tt0117589/","Comedy,Drama"
"447","Carrie (1976)","https://www.imdb.com/title/tt0074285/","Horror"
"412","Very Brady Sequel, A (1996)","https://www.imdb.com/title/tt0118073/","Comedy"
"1428","SubUrbia (1997)","https://www.imdb.com/title/tt6173150/","Talk-Show"
"977","Substitute, The (1996)","https://www.imdb.com/title/tt0117774/","Action,Crime,Drama,Thriller"
"1065","Koyaanisqatsi (1983)","https://www.imdb.com/title/tt0085809/","Documentary,Music"
"421","William Shakespeare's Romeo and Juliet (1996)","https://www.imdb.com/title/tt0117509/","Drama,Romance"
"937","Thousand Acres, A (1997)","https://www.imdb.com/title/tt0120323/","Drama"
"583","Romeo Is Bleeding (1993)","https://www.imdb.com/title/tt0107983/","Crime,Drama,Romance"
"110","Operation Dumbo Drop (1995)","https://www.imdb.com/title/tt0114048/","Action,Adventure,Comedy,Drama,Family,War"
"251","Shall We Dance? (1996)","https://www.imdb.com/title/tt0117615/","Comedy,Drama,Music,Romance"
"831","Escape from L.A. (1996)","https://www.imdb.com/title/tt0116225/","Action,Adventure,Sci-Fi,Thriller"
"543","Mis�rables, Les (1995)","https://www.imdb.com/title/tt0113828/","Drama,History"
"926","Down Periscope (1996)","https://www.imdb.com/title/tt0116130/","Comedy"
"155","Dirty Dancing (1987)","https://www.imdb.com/title/tt0092890/","Drama,Music,Romance"
"53","Natural Born Killers (1994)","https://www.imdb.com/title/tt0110632/","Action,Crime,Drama"
"393","Mrs. Doubtfire (1993)","https://www.imdb.com/title/tt0107614/","Comedy,Drama,Family"
"91","Nightmare Before Christmas, The (1993)","https://www.imdb.com/title/tt0107688/","Animation,Family,Fantasy,Musical"
"477","Matilda (1996)","https://www.imdb.com/title/tt0117008/","Comedy,Family,Fantasy"
"472","Dragonheart (1996)","https://www.imdb.com/title/tt0116136/","Action,Adventure,Fantasy"
"761","Nick of Time (1995)","https://www.imdb.com/title/tt0113972/","Action,Crime,Drama,Thriller"
"1286","Shall We Dance? (1937)","https://www.imdb.com/title/tt0358135/","Comedy,Drama,Music,Romance"
"93","Welcome to the Dollhouse (1995)","https://www.imdb.com/title/tt0114906/","Comedy,Drama"
"644","Thin Blue Line, The (1988)","https://www.imdb.com/title/tt2561666/","Documentary,Short"
"982","Maximum Risk (1996)","https://www.imdb.com/title/tt0117011/","Action,Romance,Thriller"
"491","Adventures of Robin Hood, The (1938)","https://www.imdb.com/title/tt0029843/","Action,Adventure,Romance"
"511","Lawrence of Arabia (1962)","https://www.imdb.com/title/tt0056172/","Adventure,Biography,Drama,History,War"
"397","Striking Distance (1993)","https://www.imdb.com/title/tt0108238/","Action,Crime,Mystery,Thriller"
"162","On Golden Pond (1981)","https://www.imdb.com/title/tt0082846/","Drama"
"513","Third Man, The (1949)","https://www.imdb.com/title/tt0041959/","Film-Noir,Mystery,Thriller"
"375","Showgirls (1995)","https://www.imdb.com/title/tt0114436/","Drama"
"38","Net, The (1995)","https://www.imdb.com/title/tt0113957/","Action,Crime,Drama,Mystery,Thriller"
"418","Cinderella (1950)","https://www.imdb.com/title/tt0042332/","Animation,Family,Fantasy,Musical,Romance"
"858","Amityville: Dollhouse (1996)","https://www.imdb.com/title/tt0115535/","Horror"
"131","Breakfast at Tiffany's (1961)","https://www.imdb.com/title/tt0054698/","Comedy,Drama,Romance"
"87","Searching for Bobby Fischer (1993)","https://www.imdb.com/title/tt0108065/","Biography,Drama"
"725","Exit to Eden (1994)","https://www.imdb.com/title/tt0109758/","Comedy,Crime,Romance,Thriller"
"72","Mask, The (1994)","https://www.imdb.com/title/tt0110912/","Crime,Drama"
"663","Being There (1979)","https://www.imdb.com/title/tt0078841/","Comedy,Drama"
"1133","Escape to Witch Mountain (1975)","https://www.imdb.com/title/tt0072951/","Adventure,Family,Fantasy,Mystery,Sci-Fi"
"125","Phenomenon (1996)","https://www.imdb.com/title/tt0117333/","Drama,Fantasy,Romance,Sci-Fi"
"1248","Blink (1994)","https://www.imdb.com/title/tt6130672/","Talk-Show"
"354","Wedding Singer, The (1998)","https://www.imdb.com/title/tt0120888/","Comedy,Music,Romance"
"105","Sgt. Bilko (1996)","https://www.imdb.com/title/tt0117608/","Comedy"
"73","Maverick (1994)","https://www.imdb.com/title/tt0110478/","Action,Adventure,Comedy,Thriller,Western"
"239","Sneakers (1992)","https://www.imdb.com/title/tt0105435/","Comedy,Crime,Drama,Mystery,Thriller"
"860","Believers, The (1987)","https://www.imdb.com/title/tt0241357/","Biography,Drama,Music"
"1046","Malice (1993)","https://www.imdb.com/title/tt0107497/","Crime,Mystery,Thriller"
"1178","Major Payne (1994)","",""
"523","Cool Hand Luke (1967)","https://www.imdb.com/title/tt0061512/","Crime,Drama"
"634","Microcosmos: Le peuple de l'herbe (1996)","https://www.imdb.com/title/tt0117040/","Documentary"
"1245","Gridlock'd (1997)","https://www.imdb.com/title/tt0119225/","Comedy,Crime,Drama"
"974","Eye for an Eye (1996)","https://www.imdb.com/title/tt0116260/","Crime,Drama,Thriller"
"619","Extreme Measures (1996)","https://www.imdb.com/title/tt0116259/","Crime,Drama,Mystery,Thriller"
"107","Moll Flanders (1996)","https://www.imdb.com/title/tt0117071/","Drama,Romance"
"213","Room with a View, A (1986)","https://www.imdb.com/title/tt1150335/","Comedy"
"319","Everyone Says I Love You (1996)","https://www.imdb.com/title/tt0116242/","Comedy,Musical,Romance"
"963","Some Folks Call It a Sling Blade (1993)","https://www.imdb.com/title/tt0108181/","Short,Drama,Thriller"
"875","She's So Lovely (1997)","https://www.imdb.com/title/tt0120112/","Drama,Romance"
"180","Apocalypse Now (1979)","https://www.imdb.com/title/tt0078788/","Drama,Mystery,War"
"1033","Homeward Bound II: Lost in San Francisco (1996)","https://www.imdb.com/title/tt0116552/","Adventure,Comedy,Family,Romance"
"380","Star Trek: Generations (1994)","https://www.imdb.com/title/tt0111280/","Action,Adventure,Mystery,Sci-Fi,Thriller"
"59","Three Colors: Red (1994)","https://www.imdb.com/title/tt0111495/","Drama,Mystery,Romance"
"1078","Oliver & Company (1988)","https://www.imdb.com/title/tt0095776/","Animation,Adventure,Comedy,Family,Musical"
"585","Son in Law (1993)","https://www.imdb.com/title/tt0108186/","Comedy,Drama,Romance"
"148","Ghost and the Darkness, The (1996)","https://www.imdb.com/title/tt0116409/","Adventure,Drama,Thriller"
"683","Rocket Man (1997)","https://www.imdb.com/title/tt0120029/","Comedy,Family,Sci-Fi"
"454","Bastard Out of Carolina (1996)","https://www.imdb.com/title/tt0115633/","Drama"
